0,0,437,0,0,0,0,437,0,0,0,0,0,437,0,0,0,0,0,0,0,437,0,0
0,0,497,0,0,0,0,933,0,0,0,0,0,937,0,0,0,0,0,0,0,497,0,0
1585785606,1585789206,1585792806,1585796406,1585800006,1585803606,1585807206,1585810806,1585814406,1585818006,1585821606,1585825206,1585828806,1585746006,1585749606,1585753206,1585756806,1585760406,1585764006,1585767606,1585771206,1585774806,1586037606,1585782006
1748,874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5330638,640332370,181204575,121864286
2423,1430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4309875571,765350,207214,164321
1585699206,1585785606,0,1586037606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1585439103,1585440004,1585526405,1585612805
0,0,948731869,2622,0,0,0,0,0,0,0,0
0,0,4311012456,3853,0,0,0,0,0,0,0,0
0,0,1585439103,1585699206,0,0,0,0,0,0,0,0
