26611759,14164495890,1586111400
0006DC24D7DF792A661041239185DB80AFF6176F,210042880,0
0011BDD973EE3AE2E94F75902D8F0DC6A7EB66E5,849493,0
003F43F54C6303009D3FF17AF58100966ABFC007,0,0
0064756B991B5B61DB53DD787F6A685576E1D3C7,0,0
0080A8FB61D721C0AD7C1CA88CF74ED73716C699,0,0
013D02671DEB47704FA4865640586B18724454CC,0,0
01CB03D2343914F0D6C1F91F7B382E6D2A7591CA,0,0
01DACF9E56372312E2FB77A555F487922DAA02AC,0,0
01ECA273EE7F4A8BA76606429D6667A974A7E9A3,0,0
02293C93F1BD6E303DA9F3575390308AE753C74E,0,0
0233ED62318FA82FD07A046105C613E3F1FFB891,0,0
0327C6F02C45B15CF0511F78F360B861A199693C,0,0
0335D762A7FC446BEC9C74FF3B98E1D952FAEEC4,0,0
03D117EE69E716869FC3FB09D729141E2AC91218,0,0
040D8378EC753F5419902A67FA4EC0F1ABDDECF9,0,0
042DCABDF5E13981A03C0DD86D661D7B9BFDCC5B,0,0
047B336DAFA5036AB85D377AB3C5CA5A8E842CD1,0,0
04B68CCA9CADC57CA44113398BECF32E90FB9E3E,0,0
04B79F35CACD85DB628B150FF3C61ED6DCBCE88E,65536,172183
04D52E3FEA71CADB0E4563D397A40B4BEE6577F7,0,0
051218D7AF0D5F7A08BBDAD0642A500D1EB8FC01,0,0
051725D053F7E3B974CEE944B83FCB28F20C5093,720896,0
055E43C180538CAA6E10DAAAB0B013A9A866E3E9,0,0
058C87656C9C4A484E0A08B698370FD00C46F7C6,0,0
05E31270C64DB608E168F9303D7708D6BA1D248F,0,0
060DAF5C557B00F23B1D821DFAC1BDD54389AA7F,0,0
06194CBFAE9F63BF2484DECF38289A17B4DDBBEB,150945792,0
065527142E3712EC18287CA3411377942E2A510C,0,0
065F501E35A834CAA1708E3338D80DF8D4A98BAF,0,0
066667239D12F7D7B4221E77C53E4CBD6CC4D87C,0,0
06F507AA44C3EC0A47D1DCAC0F6E9D0C469FC98B,229376,0
0734716AC0E6506970B918D8BC79F8EF5662014B,21317992,45896327
07753C260E6B0AFD2D20408DDEE7EEAC5FA38EDE,0,0
07E2D38E4C80D037EBCF4F5D24044803205DFE21,0,0
0830F616484CDEA3833326CCED33A01535C4AB09,0,0
084C27596DD784FC21AA545268C38374700C3ACB,0,0
085F58470A6819AF57E176019B8E5E203FB0176C,0,0
087E4C99EF6D1900BBB53F2E7DA7E29B09D1178A,0,0
089422CE2893507C690C065B577AAB634EA7958A,0,0
089C08AE57403859E37012AFD424A779B94AA561,0,0
08A561718EA99ABD2E8650003AECCB955CCFF5AE,0,0
08D1E08BBBA8611E9A3DAC947432C2FCD17EE88E,0,0
090ABC582AD00B98EB2F282E5159D4DB457EB1F5,723170635,0
0958CBC51A5CB81BA8DC58275154FBABA249614A,0,0
0AA748D7FEEF10E83B5B33B528A684F1B2F7A691,0,0
0B40C7E71369985B30BE0C611E804B4F3EE4E6F4,0,708253652
0B5A6B87C331A71B2E32357A340EA80D4749A7A5,0,0
0C1819182EF093ED398F33562DCBA9BE7EFB36AB,0,0
0CB85BB0C91460B645BC770078F2F70F6A30332E,0,0
0CFA0ED7CD78154AD23FE9BAF58A055134A91724,198718,0
0D1E56A582F77AFF981E36735F47F16468CD45C2,0,0
0D7A909831003BF1F3B314A3BB81148E05DEE90C,0,0
0DD1368CFF8074A90D766A85BABDD67753E301E7,0,0
0DD68A2F0966D52036F78AEF493419540CA12F15,0,0
0DF8F744C50D36151A0506E70F493F6A5814ECE3,41954342093,0
0E167AF94269264C5162E0887F47B0F35337F761,0,0
0EC6D7A99B7A4ABF15E656F06FCC74B776248371,0,0
0F02B24E17802D399387264E78F1F451CAB7977D,0,0
0F2D710716C09E3BD161DE292C5CF457E58B7E6F,0,0
0F70D38330D2D468D2478D2BA963B9D22CF3426B,32713168005,0
0F86D4EAC66DC3353ABAD6E9CA7B582F1CBB1A50,63963136,0
1023C6C3CB65E64A4874F05DE658090BB941A306,0,0
110FF079D1895A42E8512AE294E56CA24054A10C,4952042193,14337279626
114AFD92B97761EBA99206749703F5540E485263,0,0
115D32C9448024D6C5368A9959911C7532C061CF,0,0
12763461EBF274207FD0AB101689AF57184E5F34,0,0
127F02B006633938497A9F68D73ABF43A0BEF6CF,0,0
12B1757667943EDBDD934771ED4852253794E8AE,49152,0
132924702B13EF4C0B3FCE4D4E90F373642CB6D0,163840,1880318
1329D1FBDDE824A73DFF920F6D3D2E43D42A749E,0,0
14377A9FDDFF48E4B0D7CE11184C29027A25F7B5,0,0
148544542672AD02088F1CA83535199038DC2FFD,307298304,0
14B995C62071ACC4AA0BF979A45F2063D4EFCFDC,0,12809307981
14C43B41E22FEEEB8C3F77C9526485BB9E6DD4AD,0,0
14C7F3AC77F0CF1CD0F71EAB684E169B6E1A3FA7,0,0
15E263A94421B00612D2B2130A73F4C998E8A2AC,0,0
163C90950CA91A86918086FEE3168EBA9716D645,0,1546483712
16AF9E0D9C7AFB74611D87AFC287118F0DCA1F5F,92702057,0
16C9FF5BCB71AA46E8C5BC697E9768CD12C38BDD,0,0
17E0FB802E0FB5964F47910B3B8D0E9981C63E0B,0,0
17F4AC5DDCBA63B1B9A3776C860FDC405CB8F0C1,0,0
184116C470813C7E6263F5D50F33B9B3ACE1B3B0,0,0
188271CBF7295A8D1F4DF36F6F3C34A24F2A9168,0,0
18827C542F128FD91FEE7CB276041E94659EC660,2045034,0
18853833B080578DAC68F60749C368D659FC8180,0,0
18A7A302493F52A7EC2CE96C29141A020BEEB8A6,0,0
190C83999DA6B55903AEE33324E42990F02B70FD,0,0
19563341FFE636437232456CDDE8315B102E6A57,0,0
197C684074EE5D6E23BE8CA063CB9E05A9FFCCFB,0,0
1A61D0CBF4A6F6892FE6292246C826BCB07DAAB1,0,0
1A971F186FFD45DAFC3E2B88BD53BB169998810A,138575872,0
1B573B1C349958B4D3A66F873352AC93F3576CDF,0,0
1BF5AE872FC7F5E634D029AD71C2D83E0CC651C9,0,0
1BFA05830F2DFA11D8AAFBDE4CA9A35F371BEA74,0,0
1C5CC46F8171131331F3CEE780A9A54BDA9A2EBC,0,0
1CFBECDBCECD4486689CF5CB76A6EF5E309DF693,196608,1803394
1D03E1E0368C0F5B8E1D62D237CB8BF9F9D5F4AD,0,0
1D0904B58C9DE00D9B5620A977B0B3C5EA2B069A,0,0
1D43E53460CE818C03597A289A92A0FBD0B27B58,1284532,0
1EEF00BD47B4EE28D31DE2A4026F9D666FFC2A03,0,0
1F020F055228902B8773AF3317A2248D4B5E402D,0,0
1F0635B7E7DE91ED67AB70E60B92F991C6F8FBD2,0,0
1F91478A8364FC32FBB141083E1AC329753EC4AE,0,0
1FA8DDFA229CC195D91893FA422CABA29960B9C1,0,0
203EBAD2391CF819DD8B0253901E18DFADB3DA46,45952927149,0
2082DD2E3EA13761CEFF67B298172AC1C7657F30,0,0
20C0E26417EAA44B0165160C8E6586ADA9FD767F,0,0
20D3D5D5E7A84F20005721A6ED7F8E2FE4A5A5B7,0,0
214E3EF5023754348DF3DB05D5A3055707764468,0,0
216975DF4FAD2A5AA19FFA347E6CC88CB3D9976B,0,0
2202B0583BDA2F2289274EFF02542A30EA9B31C2,730202112,22300405235
2221DBA3066A4ECBBF5B16C9467D60C7F38719A4,0,0
225DE19CA2919B08340B9708D5FB81C14AA455E1,0,0
226734141F4F76D0C2027D583D3EA1A5DF337DCB,0,0
22F2B79B27FFAD8CE0DDF2279E5FBB11B86038F5,320699219,7811523691
22FCBB02FAB45C1EB90F82747F0CC94669E7BF7B,21364736,0
